,unique_key,date,primary_type,description,location_description,arrest,domestic,district,ward,community_area,year,latitude,longitude,Cluster
145,11684871,2019-05-12 04:04:00 UTC,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,SIDEWALK,0,False,2,3.0,37,2019,41.795991039,-87.63054248899999,2
146,11729910,2019-06-20 09:43:00 UTC,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,ALLEY,1,False,2,3.0,37,2019,41.809918997,-87.62976669700001,2
147,10574172,2016-06-24 04:45:00 UTC,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,0,False,2,3.0,37,2016,41.802202503000004,-87.63073135200001,2
148,10797920,2016-12-29 01:16:00 UTC,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,STREET,0,False,2,3.0,37,2016,41.794893197,-87.63052147799999,2
149,10909836,2017-04-10 12:00:00 UTC,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,OTHER,0,False,2,3.0,37,2017,41.795991039,-87.63054248899999,2
150,11050808,2017-08-08 01:00:00 UTC,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",COMMERCIAL / BUSINESS OFFICE,0,False,5,9.0,54,2017,41.676326818,-87.60304523399999,3
151,11566275,2019-01-06 12:47:00 UTC,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,CURRENCY EXCHANGE,1,False,2,3.0,37,2019,41.794583892,-87.629307346,2
152,11873578,2019-10-23 05:00:00 UTC,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,HOTEL / MOTEL,0,False,16,41.0,10,2019,41.985421498,-87.829756604,0
153,12158195,2020-09-06 09:20:00 UTC,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,0,False,4,10.0,55,2020,41.659205474000004,-87.574749454,3
154,11686366,2019-05-14 12:54:00 UTC,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,SIDEWALK,1,False,9,12.0,59,2019,41.830782452,-87.685050651,2
155,10365476,2016-01-01 02:50:00 UTC,BATTERY,AGG: HANDS/FIST/FEET SERIOUS INJURY,APARTMENT,0,False,9,12.0,59,2016,41.829784996,-87.68628256299999,2
156,10374683,2016-01-11 01:29:00 UTC,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE,1,True,8,13.0,64,2016,41.773987758000004,-87.73849444,4
157,10436496,2016-03-04 09:00:00 UTC,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,0,False,16,41.0,10,2016,41.975471458,-87.83048592700001,0
158,10584225,2016-06-30 03:18:00 UTC,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,0,False,8,23.0,64,2016,41.784576239,-87.79371887200001,4
159,10734342,2016-10-28 08:00:00 UTC,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,STREET,0,False,2,3.0,37,2016,41.794893197,-87.63052147799999,2
160,10861602,2017-02-26 01:00:00 UTC,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE-GARAGE,0,False,8,13.0,64,2017,41.773839554,-87.73849214399999,4
161,12077136,2020-06-13 04:45:00 UTC,NARCOTICS,FOUND SUSPECT NARCOTICS,RESIDENCE - YARD (FRONT / BACK),1,False,4,8.0,45,2020,41.745398046999995,-87.58293699200001,3
162,11215702,2018-01-26 02:00:00 UTC,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,POLICE FACILITY/VEH PARKING LOT,0,False,2,3.0,37,2018,41.80171934,-87.63070362100001,2
163,10380796,2016-01-15 07:00:00 UTC,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,APARTMENT,0,False,6,8.0,47,2016,41.731869823000004,-87.602280887,3
164,11818864,2019-09-05 03:00:00 UTC,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,0,False,4,8.0,45,2019,41.747117593,-87.58192389,3
165,11994046,2020-02-27 10:36:00 UTC,ASSAULT,PRO EMP HANDS NO/MIN INJURY,JAIL / LOCK-UP FACILITY,1,False,2,3.0,37,2020,41.80171934,-87.63070362100001,2
166,11131439,2017-10-26 06:45:00 UTC,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,0,False,8,13.0,64,2017,41.785282699,-87.76771983100001,4
167,11249195,2018-03-01 12:00:00 UTC,DECEPTIVE PRACTICE,BOGUS CHECK,BANK,0,False,2,3.0,37,2018,41.795991039,-87.63054248899999,2
168,11289669,2018-04-19 08:30:00 UTC,CRIMINAL TRESPASS,TO VEHICLE,STREET,0,False,2,3.0,37,2018,41.795991039,-87.63054248899999,2
169,12222305,2020-11-02 02:00:00 UTC,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,0,False,8,13.0,64,2020,41.78462948,-87.786407133,4
170,11582434,2019-02-01 10:49:00 UTC,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,STREET,1,False,5,9.0,54,2019,41.659126997,-87.612007761,3
171,11600736,2019-02-19 03:05:00 UTC,ASSAULT,AGGRAVATED PO: OTHER DANG WEAP,APARTMENT,0,False,6,8.0,47,2019,41.732385017,-87.60216513600001,3
172,11692056,2019-05-18 09:30:00 UTC,CRIMINAL TRESPASS,TO VEHICLE,STREET,0,False,16,41.0,10,2019,41.975475335,-87.83011813899999,0
173,12216328,2020-11-05 01:00:00 UTC,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,0,False,16,41.0,10,2020,41.97649634,-87.834556362,0
174,11471225,2018-10-09 07:34:00 UTC,HUMAN TRAFFICKING,COMMERCIAL SEX ACTS,OTHER,0,False,2,3.0,37,2018,41.80171934,-87.63070362100001,2
175,11616118,2019-03-07 04:28:00 UTC,NARCOTICS,POSS: COCAINE,STREET,1,False,6,8.0,47,2019,41.725726060999996,-87.603262697,3
176,12453962,2021-08-15 07:49:00 UTC,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,ABANDONED BUILDING,0,True,9,12.0,59,2021,41.825065156,-87.68487718700001,2
177,12550372,2021-11-25 11:05:00 UTC,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,0,False,8,13.0,64,2021,41.772465267,-87.73967061299999,4
178,10495828,2016-04-22 11:40:00 UTC,BATTERY,AGG PO HANDS NO/MIN INJURY,JAIL / LOCK-UP FACILITY,1,False,2,3.0,37,2016,41.80171934,-87.63070362100001,2
179,11784954,2019-08-06 05:40:00 UTC,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,SIDEWALK,1,False,1,3.0,34,2019,41.852879013,-87.629527333,2
180,11849640,2019-10-03 07:44:00 UTC,THEFT,ATTEMPT THEFT,SMALL RETAIL STORE,0,False,2,3.0,37,2019,41.795991039,-87.63054248899999,2
181,12281260,2021-01-25 12:00:00 UTC,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,0,False,8,13.0,64,2021,41.785051497,-87.77940753899999,4
182,12213242,2020-11-02 01:45:00 UTC,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,OTHER,0,False,2,3.0,37,2020,41.801631484,-87.630697246,2
183,10631218,2016-08-04 02:00:00 UTC,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,0,False,2,3.0,37,2016,41.808682769,-87.630898966,2
184,10545012,2016-06-02 03:23:00 UTC,ASSAULT,AGG PRO.EMP: HANDGUN,PARKING LOT/GARAGE(NON.RESID.),1,False,2,3.0,37,2016,41.795991039,-87.63054248899999,2
185,10742654,2016-11-04 07:15:00 UTC,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,RESTAURANT,0,False,2,3.0,37,2016,41.794893197,-87.63052147799999,2
186,10871113,2017-03-07 09:35:00 UTC,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,POLICE FACILITY/VEH PARKING LOT,1,False,2,3.0,37,2017,41.80171934,-87.63070362100001,2
187,10880905,2017-03-11 07:00:00 UTC,DECEPTIVE PRACTICE,BOGUS CHECK,HOTEL/MOTEL,0,False,16,41.0,10,2017,41.985421498,-87.829756604,0
188,12204196,2020-10-26 09:28:00 UTC,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,SIDEWALK,0,False,1,25.0,34,2020,41.856220075,-87.630188139,2
189,11587378,2019-02-06 10:30:00 UTC,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY/VEH PARKING LOT,1,False,2,3.0,37,2019,41.80171934,-87.63070362100001,2
190,11506886,2018-11-11 02:37:00 UTC,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,0,False,2,3.0,37,2018,41.81641543,-87.62943880600001,2
191,11544258,2018-12-22 11:23:00 UTC,INTIMIDATION,INTIMIDATION OF LAW ENFORCEMENT OFFICIAL,POLICE FACILITY/VEH PARKING LOT,1,False,2,3.0,37,2018,41.80171934,-87.63070362100001,2
192,11973815,2020-01-24 10:40:00 UTC,DECEPTIVE PRACTICE,BOGUS CHECK,CURRENCY EXCHANGE,1,False,2,3.0,37,2020,41.794583892,-87.629307346,2
193,12342262,2021-04-16 11:31:00 UTC,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,HOTEL / MOTEL,0,False,16,41.0,10,2021,41.985421498,-87.829756604,0
194,11936788,2019-12-30 04:00:00 UTC,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,OTHER,1,False,4,10.0,55,2019,41.660392338,-87.58879926,3
195,11941515,2019-12-28 06:00:00 UTC,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,APARTMENT,0,False,9,12.0,59,2019,41.830250879,-87.686655804,2
196,12068602,2020-05-31 04:20:00 UTC,PUBLIC PEACE VIOLATION,LOOTING,MEDICAL / DENTAL OFFICE,0,False,2,3.0,37,2020,41.795991039,-87.63054248899999,2
197,10979157,2017-06-13 12:50:00 UTC,NARCOTICS,POSS: BARBITUATES,STREET,1,False,9,12.0,59,2017,41.825581846,-87.685499368,2
198,11286322,2018-04-16 12:02:00 UTC,BATTERY,AGG PO HANDS NO/MIN INJURY,JAIL / LOCK-UP FACILITY,1,False,2,3.0,37,2018,41.80171934,-87.63070362100001,2
199,11370069,2018-07-05 09:20:00 UTC,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,0,False,8,23.0,64,2018,41.784144581,-87.801195062,4
200,10486523,2016-04-14 09:46:00 UTC,LIQUOR LAW VIOLATION,ILLEGAL CONSUMPTION BY MINOR,SIDEWALK,1,False,1,3.0,34,2016,41.853203554000004,-87.63009271,2
201,10550016,2016-06-07 02:45:00 UTC,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,JAIL / LOCK-UP FACILITY,1,False,2,3.0,37,2016,41.80171934,-87.63070362100001,2
202,11117686,2017-10-13 03:17:00 UTC,BATTERY,AGG PO HANDS NO/MIN INJURY,STREET,0,False,4,8.0,45,2017,41.746677303,-87.582159885,3
203,11368203,2018-06-26 09:00:00 UTC,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,CURRENCY EXCHANGE,0,False,2,3.0,37,2018,41.794583892,-87.629307346,2
204,11665942,2019-04-24 01:23:00 UTC,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,"SCHOOL, PUBLIC, BUILDING",0,False,17,39.0,13,2019,41.973167821,-87.71349526799999,0
205,12431512,2021-07-02 04:00:00 UTC,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,0,False,8,23.0,64,2021,41.785236601,-87.770066912,4
206,12502226,2021-10-04 01:49:00 UTC,BATTERY,AGGRAVATED PROTECTED EMPLOYEE - OTHER DANGEROUS WEAPON,STREET,0,False,9,12.0,59,2021,41.829824529,-87.685019955,2
207,10774201,2016-12-05 09:45:00 UTC,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY/VEH PARKING LOT,1,False,2,3.0,37,2016,41.80171934,-87.63070362100001,2
208,11001542,2017-06-29 08:00:00 UTC,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,RESIDENCE,0,False,4,8.0,45,2017,41.745507855999996,-87.580425597,3
209,11160296,2017-11-26 11:16:00 UTC,NARCOTICS,POSS: COCAINE,STREET,1,False,9,12.0,59,2017,41.83162504,-87.685067834,2
210,10493998,2016-02-19 01:00:00 UTC,DECEPTIVE PRACTICE,FORGERY,OTHER,0,False,8,23.0,64,2016,41.784375429,-87.791285912,4
211,10659931,2016-08-27 11:33:00 UTC,NARCOTICS,POSS: COCAINE,STREET,1,False,9,12.0,59,2016,41.82978609,-87.68501667299999,2
212,11548286,2018-12-27 09:44:00 UTC,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,0,True,8,13.0,64,2018,41.785097751,-87.77705313700001,4
213,11027214,2017-07-22 09:30:00 UTC,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,0,True,17,33.0,13,2017,41.975124523000005,-87.70744143799999,0
214,11362449,2018-06-28 07:39:00 UTC,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,POLICE FACILITY/VEH PARKING LOT,0,False,2,3.0,37,2018,41.80171934,-87.63070362100001,2
215,11377553,2018-07-09 11:00:00 UTC,INTIMIDATION,INTIMIDATION,GOVERNMENT BUILDING/PROPERTY,1,False,2,3.0,37,2018,41.801852528000005,-87.63004566299999,2
216,11685675,2019-01-07 04:10:00 UTC,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,CURRENCY EXCHANGE,1,False,2,3.0,37,2019,41.794583892,-87.629307346,2
217,12354450,2021-05-01 06:45:00 UTC,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,STREET,0,True,2,3.0,37,2021,41.81641543,-87.62943880600001,2
218,12545329,2021-11-19 01:00:00 UTC,OTHER OFFENSE,SEX OFFENDER - FAIL TO REGISTER,RESIDENCE,0,False,6,8.0,47,2021,41.732385017,-87.60216513600001,3
219,10577590,2016-06-28 02:45:00 UTC,BATTERY,PRO EMP HANDS NO/MIN INJURY,JAIL / LOCK-UP FACILITY,1,False,2,3.0,37,2016,41.80171934,-87.63070362100001,2
220,10714038,2016-10-12 10:46:00 UTC,NARCOTICS,POSS: COCAINE,STREET,1,False,9,12.0,59,2016,41.830274593,-87.68550709200001,2
221,11074351,2017-09-01 03:25:00 UTC,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,GOVERNMENT BUILDING/PROPERTY,0,True,2,3.0,37,2017,41.80171934,-87.63070362100001,2
222,11888346,2019-11-11 07:27:00 UTC,BATTERY,AGG PO HANDS NO/MIN INJURY,POLICE FACILITY/VEH PARKING LOT,1,False,2,3.0,37,2019,41.80171934,-87.63070362100001,2
223,11901550,2019-11-24 11:18:00 UTC,BURGLARY,HOME INVASION,APARTMENT,0,False,8,13.0,64,2019,41.774313265,-87.740944024,4
224,12394145,2021-06-14 09:30:00 UTC,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,0,False,8,13.0,64,2021,41.784855711,-87.772988905,4
225,12498345,2021-09-30 11:30:00 UTC,DECEPTIVE PRACTICE,FINANCIAL EXPLOITATION OF AN ELDERLY OR DISABLED PERSON,RESIDENCE,0,False,8,13.0,64,2021,41.784587153000004,-87.774193903,4
226,11680029,2019-01-08 06:02:00 UTC,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,CURRENCY EXCHANGE,0,False,2,3.0,37,2019,41.794583892,-87.629307346,2
227,12447398,2021-08-08 08:00:00 UTC,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE WITH VIN",STREET,0,False,17,33.0,13,2021,41.974920248000004,-87.706215141,0
228,10547241,2016-06-03 11:40:00 UTC,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,STREET,0,True,4,8.0,45,2016,41.745638029,-87.58060729700001,3
229,11216157,2018-01-27 02:57:00 UTC,BATTERY,AGG PO HANDS NO/MIN INJURY,POLICE FACILITY/VEH PARKING LOT,1,False,2,3.0,37,2018,41.80171934,-87.63070362100001,2
230,11430654,2018-06-20 12:00:00 UTC,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,0,False,8,13.0,64,2018,41.772465267,-87.73967061299999,4
231,11311628,2018-02-03 12:00:00 UTC,STALKING,CYBERSTALKING,RESIDENCE,0,False,8,23.0,64,2018,41.78509331,-87.77726950899999,4
232,12331650,2021-04-04 12:11:00 UTC,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE / HEALTH OF CHILD,FIRE STATION,0,False,16,41.0,10,2021,41.976815354,-87.836613359,0
233,10821572,2017-01-19 05:15:00 UTC,ROBBERY,ARMED: HANDGUN,SIDEWALK,0,False,4,8.0,45,2017,41.745529812,-87.582942786,3
234,12027447,2020-04-09 01:00:00 UTC,ROBBERY,ARMED - HANDGUN,CTA TRAIN,0,False,9,12.0,59,2020,41.822976024,-87.68523213,2
235,10646490,2016-08-18 07:06:00 UTC,ROBBERY,ARMED: HANDGUN,STREET,0,False,2,3.0,37,2016,41.809919221,-87.629803375,2
236,11185518,2017-12-22 05:40:00 UTC,ROBBERY,ARMED: HANDGUN,STREET,0,False,9,12.0,59,2017,41.824324079,-87.68485531399999,2
237,12028734,2020-04-11 03:30:00 UTC,ROBBERY,ARMED - HANDGUN,RESTAURANT,0,False,9,12.0,59,2020,41.825636210999996,-87.685407095,2
238,11812184,2019-08-30 03:00:00 UTC,ROBBERY,ARMED: HANDGUN,SIDEWALK,0,False,2,3.0,37,2019,41.795991039,-87.63054248899999,2
239,11093477,2017-09-20 05:20:00 UTC,ROBBERY,ARMED: HANDGUN,SIDEWALK,0,False,2,3.0,37,2017,41.809189318,-87.62936753,2
240,12409375,2021-06-30 02:45:00 UTC,ROBBERY,ARMED - HANDGUN,STREET,0,False,8,13.0,64,2021,41.773875228,-87.738491814,4
241,10703647,2016-10-02 10:55:00 UTC,ROBBERY,ARMED: HANDGUN,GROCERY FOOD STORE,0,False,9,12.0,59,2016,41.830782452,-87.685050651,2
242,12482885,2021-09-15 03:04:00 UTC,ROBBERY,ARMED - HANDGUN,CTA BUS STOP,0,False,4,8.0,45,2021,41.744377347,-87.57585471899999,3
243,12328435,2021-03-31 02:22:00 UTC,ROBBERY,ARMED - HANDGUN,STREET,0,False,9,25.0,59,2021,41.832676201,-87.68508658200001,2
244,12297499,2021-02-21 02:16:00 UTC,ROBBERY,STRONG ARM - NO WEAPON,STREET,0,False,5,9.0,54,2021,41.682270967,-87.60216898600001,3
245,11960816,2020-01-23 01:30:00 UTC,ROBBERY,STRONGARM - NO WEAPON,RESIDENCE,0,False,16,41.0,10,2020,41.975729297,-87.83486391,0
246,10781912,2016-12-12 03:20:00 UTC,ROBBERY,STRONGARM - NO WEAPON,PARKING LOT/GARAGE(NON.RESID.),0,True,2,3.0,37,2016,41.795991039,-87.63054248899999,2
247,11901968,2019-11-24 10:45:00 UTC,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,0,False,2,11.0,34,2019,41.834187424,-87.629904614,2
248,11781528,2019-07-31 01:00:00 UTC,ROBBERY,STRONGARM - NO WEAPON,CTA PLATFORM,0,False,2,3.0,37,2019,41.794555986999995,-87.63057650299999,2
249,10900229,2017-04-04 06:08:00 UTC,ROBBERY,STRONGARM - NO WEAPON,STREET,0,False,4,8.0,45,2017,41.746871961,-87.58297113100001,3
250,10393510,2016-01-27 01:15:00 UTC,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,1,False,9,12.0,59,2016,41.830897725999996,-87.68505315700001,2
251,12182129,2020-10-02 07:29:00 UTC,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,0,False,2,3.0,37,2020,41.808682769,-87.630898966,2
252,11875433,2019-10-28 08:30:00 UTC,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,0,False,2,3.0,37,2019,41.797541814,-87.630584224,2
253,10486469,2016-04-14 09:15:00 UTC,ROBBERY,STRONGARM - NO WEAPON,CTA TRAIN,0,False,2,3.0,37,2016,41.809258748000005,-87.62994998799999,2
254,10523097,2016-05-15 04:05:00 UTC,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,0,False,1,3.0,34,2016,41.852879013,-87.629527333,2
255,12481420,2021-09-13 04:24:00 UTC,BATTERY,AGGRAVATED - HANDGUN,STREET,0,False,9,12.0,59,2021,41.830768711,-87.68504712,2
256,10498867,2016-04-25 11:12:00 UTC,BATTERY,AGGRAVATED: HANDGUN,RESTAURANT,0,False,2,3.0,37,2016,41.794893197,-87.63052147799999,2
257,12438830,2021-07-30 10:36:00 UTC,BATTERY,AGGRAVATED - HANDGUN,STREET,0,False,9,12.0,59,2021,41.829618658,-87.68501102399999,2
258,11823033,2019-09-10 01:00:00 UTC,BATTERY,AGGRAVATED: HANDGUN,VEHICLE NON-COMMERCIAL,0,False,5,9.0,54,2019,41.659553601,-87.59705383299999,3
259,10496583,2016-04-23 07:47:00 UTC,BATTERY,AGGRAVATED: HANDGUN,PARKING LOT/GARAGE(NON.RESID.),0,False,2,3.0,37,2016,41.794583892,-87.629307346,2
260,12245509,2020-12-14 10:45:00 UTC,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,PARKING LOT / GARAGE (NON RESIDENTIAL),0,False,2,3.0,37,2020,41.79934509,-87.630630536,2
261,12249753,2020-12-20 02:09:00 UTC,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,PARKING LOT / GARAGE (NON RESIDENTIAL),0,False,2,3.0,37,2020,41.795991039,-87.63054248899999,2
262,11597334,2019-02-16 03:00:00 UTC,BATTERY,AGGRAVATED: OTHER DANG WEAPON,OTHER,1,False,5,9.0,54,2019,41.675253432,-87.601695694,3
263,12237604,2020-12-05 11:20:00 UTC,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,OTHER (SPECIFY),0,False,2,3.0,37,2020,41.795991039,-87.63054248899999,2
264,12523786,2021-10-26 06:00:00 UTC,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,SIDEWALK,0,False,17,39.0,13,2021,41.973167821,-87.71349526799999,0
265,11014903,2017-07-12 07:45:00 UTC,BATTERY,SIMPLE,OTHER,1,False,2,3.0,37,2017,41.79934509,-87.630630536,2
266,10621822,2016-07-31 08:30:00 UTC,BATTERY,SIMPLE,CTA TRAIN,0,False,2,3.0,37,2016,41.794555986999995,-87.63057650299999,2
267,11781097,2019-07-30 11:10:00 UTC,BATTERY,SIMPLE,STREET,0,False,4,8.0,45,2019,41.749306059,-87.582536012,3
268,10405743,2016-02-06 09:30:00 UTC,BATTERY,SIMPLE,APARTMENT,0,False,9,12.0,59,2016,41.833158338000004,-87.686395365,2
269,12103370,2020-07-11 03:20:00 UTC,BATTERY,SIMPLE,STREET,0,False,17,33.0,13,2020,41.975752451999995,-87.707854535,0
270,12111402,2020-07-20 12:48:00 UTC,BATTERY,SIMPLE,RESIDENCE - PORCH / HALLWAY,0,False,9,12.0,59,2020,41.83117376,-87.68582459299999,2
271,12194717,2020-10-16 05:08:00 UTC,BATTERY,SIMPLE,CTA BUS,0,False,9,12.0,59,2020,41.829824529,-87.685019955,2
272,12218649,2020-11-11 01:15:00 UTC,BATTERY,SIMPLE,RESTAURANT,0,False,2,3.0,37,2020,41.795991039,-87.63054248899999,2
273,11223878,2018-02-05 10:30:00 UTC,BATTERY,SIMPLE,STREET,0,False,2,3.0,37,2018,41.80171934,-87.63070362100001,2
274,11786595,2019-08-07 09:25:00 UTC,BATTERY,SIMPLE,RESIDENCE,1,False,17,33.0,13,2019,41.975124523000005,-87.70744143799999,0
275,11623462,2019-03-15 05:20:00 UTC,BATTERY,SIMPLE,APARTMENT,1,False,6,8.0,47,2019,41.732385017,-87.60216513600001,3
276,11729231,2019-06-20 10:55:00 UTC,BATTERY,SIMPLE,STREET,0,False,9,12.0,59,2019,41.830276737,-87.685400662,2
277,11914376,2019-12-07 11:00:00 UTC,BATTERY,SIMPLE,STREET,0,False,2,3.0,37,2019,41.801878242,-87.629315526,2
278,11710213,2019-06-04 01:00:00 UTC,BATTERY,SIMPLE,OTHER,1,False,2,3.0,37,2019,41.801873675,-87.62946594799999,2
279,10693487,2016-09-24 09:09:00 UTC,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),1,False,2,3.0,37,2016,41.795991039,-87.63054248899999,2
280,10834800,2017-01-31 09:20:00 UTC,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),0,False,16,41.0,10,2017,41.981579153,-87.83658001399999,0
281,11102264,2017-09-28 11:50:00 UTC,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,0,False,4,8.0,45,2017,41.745307491999995,-87.58293804600001,3
282,11341737,2018-06-07 11:45:00 UTC,BATTERY,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",0,False,17,39.0,13,2018,41.973167821,-87.71349526799999,0
283,11487850,2018-10-25 09:40:00 UTC,BATTERY,SIMPLE,RESIDENCE,0,False,8,13.0,64,2018,41.784903665,-87.7880878,4
284,11664756,2019-04-23 02:00:00 UTC,BATTERY,SIMPLE,"SCHOOL, PRIVATE, BUILDING",0,False,4,8.0,45,2019,41.746600212,-87.578771154,3
285,11830916,2019-09-16 08:40:00 UTC,BATTERY,SIMPLE,POLICE FACILITY/VEH PARKING LOT,0,False,2,3.0,37,2019,41.80171934,-87.63070362100001,2
286,10488449,2016-04-16 08:40:00 UTC,BATTERY,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),0,False,8,23.0,64,2016,41.784865747,-87.790511784,4
287,11107492,2017-10-02 03:00:00 UTC,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),0,False,9,12.0,59,2017,41.825636210999996,-87.685407095,2
288,10785229,2016-12-13 02:30:00 UTC,BATTERY,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",0,False,17,39.0,13,2016,41.973167821,-87.71349526799999,0
289,12060293,2020-05-26 03:40:00 UTC,BATTERY,SIMPLE,HOTEL / MOTEL,0,False,16,41.0,10,2020,41.981606594,-87.8365798,0
290,10723930,2016-10-20 08:00:00 UTC,BATTERY,SIMPLE,CTA PLATFORM,0,False,2,3.0,34,2016,41.830492741,-87.63020558299999,2
291,11524280,2018-12-03 04:10:00 UTC,BATTERY,SIMPLE,CONVENIENCE STORE,1,False,2,3.0,37,2018,41.795991039,-87.63054248899999,2
292,12339828,2021-04-13 11:40:00 UTC,BATTERY,SIMPLE,RESIDENCE,0,False,4,8.0,45,2021,41.747236703,-87.584194491,3
293,10539674,2016-05-29 11:55:00 UTC,BATTERY,SIMPLE,STREET,0,False,5,9.0,54,2016,41.660741711,-87.59232674299999,3
294,10716370,2016-10-14 06:15:00 UTC,BATTERY,SIMPLE,STREET,0,False,2,3.0,37,2016,41.80171934,-87.63070362100001,2
295,11092526,2017-09-09 04:50:00 UTC,BATTERY,SIMPLE,SMALL RETAIL STORE,0,False,2,3.0,37,2017,41.795991039,-87.63054248899999,2
296,12445294,2021-08-06 12:55:00 UTC,BATTERY,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),1,False,16,41.0,10,2021,41.979943613,-87.83658169200001,0
297,11673946,2019-05-02 03:05:00 UTC,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",0,False,17,39.0,13,2019,41.973167821,-87.71349526799999,0
298,11712519,2019-06-05 07:50:00 UTC,BATTERY,SIMPLE,STREET,1,False,2,3.0,37,2019,41.794578866,-87.630279209,2
